model,group,game_file,turn,actor_role,actor_player,posterior_marginal,posterior_joint,n_cand_marginal,n_cand_joint,n_constrained_others,actual_fail,parse_ok
Qwen36_A3B,llm_vs_iggi,game_14.json,36,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_14.json,45,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_14.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_14.json,56,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_15.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_15.json,6,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_15.json,35,rule,1,0.653846153846,0.590909090909,18,16,4,True,
Qwen36_A3B,llm_vs_iggi,game_15.json,37,rule,1,0.625,0.55,17,15,4,True,
Qwen36_A3B,llm_vs_iggi,game_15.json,44,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_15.json,45,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_15.json,47,rule,1,0.647058823529,0.571428571429,14,12,3,False,
Qwen36_A3B,llm_vs_iggi,game_15.json,51,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_15.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_15.json,58,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_16.json,6,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,13,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_16.json,16,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,21,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_16.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,38,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_16.json,39,rule,1,0,0,2,2,4,False,
Qwen36_A3B,llm_vs_iggi,game_16.json,58,llm,0,0,0,2,2,4,False,True
Qwen36_A3B,llm_vs_iggi,game_17.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_17.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_17.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_17.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_17.json,38,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_17.json,47,rule,1,0.666666666667,0.595238095238,16,14,4,False,
Qwen36_A3B,llm_vs_iggi,game_17.json,53,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_18.json,10,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,16,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,21,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_18.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,38,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_18.json,41,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_18.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_19.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_19.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_19.json,10,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,18,llm,0,0.666666666667,0.666666666667,3,3,3,True,True
Qwen36_A3B,llm_vs_iggi,game_19.json,22,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,26,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,39,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_19.json,52,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_19.json,58,llm,0,1,1,5,5,3,True,True
Qwen36_A3B,llm_vs_iggi,game_2.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,3,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,13,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,31,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,38,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_2.json,39,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,42,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_2.json,45,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_2.json,51,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_2.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_20.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_20.json,3,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_20.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_20.json,21,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_20.json,25,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_20.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_20.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_20.json,59,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_21.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_21.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_21.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_21.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_21.json,14,llm,0,0,0,1,1,3,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,28,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,36,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,42,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_21.json,55,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,3,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,6,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,12,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,22,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,40,llm,0,0,0,1,1,3,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,43,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_22.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,52,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_22.json,58,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_23.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_23.json,28,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,36,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,38,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,43,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_23.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_23.json,53,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_23.json,55,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_23.json,58,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_24.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_24.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,37,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,39,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,43,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_24.json,49,rule,1,0.75,0.722222222222,13,12,4,True,
Qwen36_A3B,llm_vs_iggi,game_24.json,52,llm,0,0.333333333333,0.333333333333,2,2,4,False,True
Qwen36_A3B,llm_vs_iggi,game_24.json,54,llm,0,0,0,3,3,4,False,True
Qwen36_A3B,llm_vs_iggi,game_25.json,3,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_25.json,8,llm,0,0.0769230769231,0.0769230769231,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_25.json,10,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_25.json,33,rule,1,1,1,3,3,3,True,
Qwen36_A3B,llm_vs_iggi,game_25.json,42,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_25.json,43,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_25.json,50,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_25.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_26.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_26.json,6,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_26.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_26.json,17,rule,1,0,0,3,3,4,False,
Qwen36_A3B,llm_vs_iggi,game_26.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_26.json,29,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_26.json,53,rule,1,1,1,1,1,3,True,
Qwen36_A3B,llm_vs_iggi,game_26.json,57,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,10,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,23,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,25,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,31,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,41,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,44,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_27.json,53,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_27.json,55,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,12,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,16,llm,0,0.25,0.25,3,3,3,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,25,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,31,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,33,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,37,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_28.json,40,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,42,llm,0,0,0,1,1,3,False,True
Qwen36_A3B,llm_vs_iggi,game_28.json,49,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_29.json,3,rule,1,0,0,4,4,4,False,
Qwen36_A3B,llm_vs_iggi,game_29.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_29.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_29.json,23,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_29.json,26,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_29.json,30,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_29.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_29.json,50,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_29.json,52,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_3.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_3.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_3.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_3.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_3.json,15,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_3.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_3.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_3.json,28,llm,0,0.5,0.5,4,4,3,True,True
Qwen36_A3B,llm_vs_iggi,game_3.json,52,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_3.json,53,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_3.json,57,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_30.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_30.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_30.json,16,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_30.json,20,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_30.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_30.json,47,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_31.json,4,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_31.json,15,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_31.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_31.json,47,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_31.json,52,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_31.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_31.json,56,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_31.json,58,llm,0,0.666666666667,0.666666666667,3,3,4,True,True
Qwen36_A3B,llm_vs_iggi,game_32.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_32.json,4,llm,0,0.142857142857,0.142857142857,5,5,4,True,True
Qwen36_A3B,llm_vs_iggi,game_32.json,6,llm,0,0.0769230769231,0.0769230769231,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_32.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_32.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_32.json,42,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_32.json,43,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_32.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_32.json,51,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_32.json,58,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_33.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,12,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_33.json,14,llm,0,0.8,0.8,4,4,4,True,True
Qwen36_A3B,llm_vs_iggi,game_33.json,16,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_33.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,23,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,41,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,43,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,45,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,49,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,50,llm,0,0,0,1,1,3,False,True
Qwen36_A3B,llm_vs_iggi,game_33.json,51,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_33.json,57,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,5,rule,1,0,0,4,4,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_34.json,17,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_34.json,35,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,41,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_34.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_34.json,55,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_35.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,4,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_35.json,13,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_35.json,18,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,25,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_35.json,32,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,36,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,44,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_35.json,53,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_36.json,2,llm,0,0,0,5,5,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,14,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,15,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_36.json,20,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,28,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,35,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_36.json,46,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,48,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,54,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,56,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_36.json,58,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,3,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,12,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,19,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,41,rule,1,0.666666666667,0.6,4,4,2,True,
Qwen36_A3B,llm_vs_iggi,game_37.json,45,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,50,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,51,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_37.json,52,llm,0,0,0,1,1,3,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,56,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_37.json,59,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,3,rule,1,0,0,4,4,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,7,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,9,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,34,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_38.json,44,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_38.json,45,rule,1,0,0,1,1,3,False,
Qwen36_A3B,llm_vs_iggi,game_38.json,50,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_39.json,1,rule,1,0,0,5,5,4,False,
Qwen36_A3B,llm_vs_iggi,game_39.json,5,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_39.json,8,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_39.json,11,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_39.json,16,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_39.json,24,llm,0,0,0,1,1,4,False,True
Qwen36_A3B,llm_vs_iggi,game_39.json,27,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_39.json,33,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_39.json,59,rule,1,0,0,1,1,4,False,
Qwen36_A3B,llm_vs_iggi,game_4.json,5,rule,1,0,0,1,1,4,False,
